Site_name,Site_id,Latitude,Longitude
NMIC04,27046,32.234722,35.251389
NMIC04,27047,32.234722,35.251389
NMIC05,27051,32.231389,35.253056
NMIC05,27052,32.231389,35.253056
NMIC05,27053,32.231389,35.253056
NMIC05,27056,32.231389,35.253056
NMIC05,27057,32.231389,35.253056
NMIC05,27058,32.231389,35.253056
NMIC09,27091,32.208339,35.254722
NMIC09,27092,32.208339,35.254722
NMIC09,27093,32.208339,35.254722
NMIC09,27096,32.208339,35.254722
NMIC09,27097,32.208339,35.254722
NMIC09,27098,32.208339,35.254722
NMIC11,27111,32.214492,35.260715
NMIC11,27112,32.214492,35.260715
NMIC11,27113,32.214492,35.260715
NMIC11,27116,32.214492,35.260715
NMIC11,27117,32.214492,35.260715
NMIC11,27118,32.214492,35.260715
NMIC12,27121,32.224343,35.26337
NMIC12,27122,32.224343,35.26337
NMIC12,27126,32.224343,35.26337
NMIC12,27127,32.224343,35.26337
NMIC15,27151,32.216389,35.246667
NMIC15,27152,32.216389,35.246667
NMIC15,27156,32.216389,35.246667
NMIC15,27157,32.216389,35.246667
NMIC18,27181,32.241676,35.199089
NMIC18,27182,32.241676,35.199089
NMIC18,27183,32.241676,35.199089
NMIC18,27186,32.241676,35.199089
NMIC18,27187,32.241676,35.199089
NMIC18,27188,32.241676,35.199089
NMIC22,27221,32.2214,35.2392
NMIC22,27226,32.2214,35.2392
NMIC24,27241,32.221389,35.261311
NMIC24,27242,32.221389,35.261311
NMIC24,27243,32.221389,35.261311
NMIC24,27246,32.221389,35.261311
NMIC24,27247,32.221389,35.261311
NMIC24,27248,32.221389,35.261311
NMIC25,27251,32.218611,35.258611
NMIC25,27252,32.218611,35.258611
NMIC25,27253,32.218611,35.258611
NMIC25,27256,32.218611,35.258611
NMIC25,27257,32.218611,35.258611
NMIC25,27258,32.218611,35.258611
NMIC26,27261,32.2255,35.241917
NMIC26,27262,32.2255,35.241917
NMIC26,27263,32.2255,35.241917
NMIC26,27266,32.2255,35.241917
NMIC26,27267,32.2255,35.241917
NMIC26,27268,32.2255,35.241917
NMIC28,27281,32.225556,35.221667
NMIC28,27282,32.225556,35.221667
NMIC28,27286,32.225556,35.221667
NMIC28,27287,32.225556,35.221667
NMIC30,27301,32.268889,35.168333
NMIC30,27302,32.268889,35.168333
NMIC30,27306,32.268889,35.168333
NMIC30,27307,32.268889,35.168333
NMIC31,27311,32.223578,35.239955
NMIC31,27312,32.223578,35.239955
NMIC31,27313,32.223578,35.239955
NMIC31,27316,32.223578,35.239955
NMIC31,27317,32.223578,35.239955
NMIC31,27318,32.223578,35.239955
NMIC32,27320,32.225632,35.230645
NMIC32,27321,32.225632,35.230645
NMIC32,27322,32.225632,35.230645
NMIC32,27323,32.225632,35.230645
NMIC32,27324,32.225632,35.230645
NMIC32,27325,32.225632,35.230645
NMIC32,27326,32.225632,35.230645
NMIC32,27327,32.225632,35.230645
NMIC32,27328,32.225632,35.230645
NMIC32,27329,32.225632,35.230645
NMIC34,27341,32.238333,35.240556
NMIC34,27342,32.238333,35.240556
NMIC34,27346,32.238333,35.240556
NMIC34,27347,32.238333,35.240556
NMIC35,27351,32.239103,35.236883
NMIC35,27352,32.239103,35.236883
NMIC35,27353,32.239103,35.236883
NMIC35,27356,32.239103,35.236883
NMIC35,27357,32.239103,35.236883
NMIC35,27358,32.239103,35.236883
NMIC36,27361,32.22695,35.263336
NMIC36,27362,32.22695,35.263336
NMIC36,27366,32.22695,35.263336
NMIC36,27367,32.22695,35.263336
NMIC41,27411,32.2086,35.2795
NMIC41,27412,32.2086,35.2795
NMIC41,27416,32.2086,35.2795
NMIC41,27417,32.2086,35.2795
NMIC42,27421,32.219722,35.259167
NMIC42,27422,32.219722,35.259167
NMIC42,27423,32.219722,35.259167
NMIC42,27426,32.219722,35.259167
NMIC42,27427,32.219722,35.259167
NMIC42,27428,32.219722,35.259167
NMIC43,27431,32.239247,35.245889
NMIC43,27436,32.239247,35.245889
NMIC44,27441,32.22269,35.268713
NMIC44,27442,32.22269,35.268713
NMIC44,27443,32.22269,35.268713
NMIC44,27446,32.22269,35.268713
NMIC44,27447,32.22269,35.268713
NMIC44,27448,32.22269,35.268713
NMIC49,27491,32.216392,35.25917
NMIC49,27492,32.216392,35.25917
NMIC49,27496,32.216392,35.25917
NMIC49,27497,32.216392,35.25917
NMIC52,27521,32.213758,35.261731
NMIC52,27522,32.213758,35.261731
NMIC52,27526,32.213758,35.261731
NMIC52,27527,32.213758,35.261731
NMIC53,27531,32.215566,35.259447
NMIC53,27532,32.215566,35.259447
NMIC53,27536,32.215566,35.259447
NMIC53,27537,32.215566,35.259447
NMIC57,27571,32.227561,35.228925
NMIC57,27572,32.227561,35.228925
NMIC57,27576,32.227561,35.228925
NMIC57,27577,32.227561,35.228925
NMIC58,27581,32.226111,35.198333
NMIC58,27582,32.226111,35.198333
NMIC58,27583,32.226111,35.198333
NMIC58,27586,32.226111,35.198333
NMIC58,27587,32.226111,35.198333
NMIC58,27588,32.226111,35.198333
NMIC62,27621,32.230554,35.251383
NMIC62,27622,32.230554,35.251383
NMIC62,27623,32.230554,35.251383
NMIC62,27626,32.230554,35.251383
NMIC62,27627,32.230554,35.251383
NMIC62,27628,32.230554,35.251383
NMIC65,27651,32.238333,35.244167
NMIC65,27652,32.238333,35.244167
NMIC65,27653,32.238333,35.244167
NMIC65,27656,32.238333,35.244167
NMIC65,27657,32.238333,35.244167
NMIC65,27658,32.238333,35.244167
NMIC69,27691,32.21896,35.258762
NMIC69,27696,32.21896,35.258762
NMIC72,27721,32.219167,35.2775
NMIC72,27722,32.219167,35.2775
NMIC72,27726,32.219167,35.2775
NMIC72,27727,32.219167,35.2775
NMIC74,27741,32.222648,35.233396
NMIC74,27742,32.222648,35.233396
NMIC74,27743,32.222648,35.233396
NMIC74,27744,32.222648,35.233396
NMIC74,27746,32.222648,35.233396
NMIC74,27747,32.222648,35.233396
NMIC74,27748,32.222648,35.233396
NMIC74,27749,32.222648,35.233396
NMIC79,27791,32.241569,35.234264
NMIC79,27792,32.241569,35.234264
NMIC79,27793,32.241569,35.234264
NMIC79,27796,32.241569,35.234264
NMIC79,27797,32.241569,35.234264
NMIC79,27798,32.241569,35.234264
NMIC81,27811,32.218605,35.254723
NMIC81,27812,32.218605,35.254723
NMIC81,27813,32.218605,35.254723
NMIC81,27816,32.218605,35.254723
NMIC81,27817,32.218605,35.254723
NMIC81,27818,32.218605,35.254723
NMC101,28011,32.23,35.246532
NMC101,28016,32.23,35.246532
MVM001,29011,32.068889,35.153889
MVM001,29012,32.068889,35.153889
MVM001,29013,32.068889,35.153889
MVM001,29016,32.068889,35.153889
MVM001,29017,32.068889,35.153889
MVM001,29018,32.068889,35.153889
MVM010,29101,32.009558,35.185678
MVM010,29102,32.009558,35.185678
MVM010,29103,32.009558,35.185678
MVM010,29106,32.009558,35.185678
MVM010,29107,32.009558,35.185678
MVM010,29108,32.009558,35.185678
MVM011,29111,31.970081,35.263942
MVM011,29112,31.970081,35.263942
MVM011,29113,31.970081,35.263942
MVM011,29114,31.970081,35.263942
MVM011,29116,31.970081,35.263942
MVM011,29117,31.970081,35.263942
MVM011,29118,31.970081,35.263942
MVM011,29119,31.970081,35.263942
MVM016,29160,32.030011,35.100492
MVM016,29161,32.030011,35.100492
MVM016,29162,32.030011,35.100492
MVM016,29163,32.030011,35.100492
MVM016,29164,32.030011,35.100492
MVM016,29165,32.030011,35.100492
MVM016,29166,32.030011,35.100492
MVM016,29167,32.030011,35.100492
MVM016,29168,32.030011,35.100492
MVM016,29169,32.030011,35.100492
MVM018,29181,32.070866,35.240917
MVM018,29182,32.070866,35.240917
MVM018,29183,32.070866,35.240917
MVM018,29186,32.070866,35.240917
MVM018,29187,32.070866,35.240917
MVM018,29188,32.070866,35.240917
MVM022,29221,32.006878,35.270258
MVM022,29222,32.006878,35.270258
MVM022,29223,32.006878,35.270258
MVM022,29224,32.006878,35.270258
MVM022,29226,32.006878,35.270258
MVM022,29227,32.006878,35.270258
MVM022,29228,32.006878,35.270258
MVM022,29229,32.006878,35.270258
MVM024,29241,31.988333,35.260556
MVM024,29242,31.988333,35.260556
MVM024,29243,31.988333,35.260556
MVM024,29244,31.988333,35.260556
MVM024,29246,31.988333,35.260556
MVM024,29247,31.988333,35.260556
MVM024,29248,31.988333,35.260556
MVM024,29249,31.988333,35.260556
MVM049,29491,31.987775,35.289041
MVM049,29492,31.987775,35.289041
MVM055,29550,32.035782,35.285233
MVM055,29551,32.035782,35.285233
MVM055,29552,32.035782,35.285233
MVM055,29553,32.035782,35.285233
MVM055,29554,32.035782,35.285233
MVM055,29555,32.035782,35.285233
MVM055,29556,32.035782,35.285233
MVM055,29557,32.035782,35.285233
MVM055,29558,32.035782,35.285233
MVM055,29559,32.035782,35.285233
NMIC14,31142,32.21,35.265278
NMIC64,31641,32.236901,35.241314
NMIC64,31642,32.236901,35.241314
NMIC64,31646,32.236901,35.241314
NMIC64,31647,32.236901,35.241314
NMIC75,31751,32.227839,35.265433
NMIC75,31753,32.227839,35.265433
NMIC75,31756,32.227839,35.265433
NMIC75,31758,32.227839,35.265433
NMIC76,31761,32.231117,35.244356
NMIC76,31763,32.231117,35.244356
NMIC82,31821,32.22063,35.233127
NMIC82,31826,32.22063,35.233127
NMIC14,32143,32.21,35.265278
NMIC64,32643,32.236901,35.241314
NMIC64,32648,32.236901,35.241314
NMIC75,32752,32.227839,35.265433
NMIC76,32762,32.231117,35.244356
RAWB01,39011,32.011673,35.191989
RAWB01,39012,32.011673,35.191989
RAWB01,39016,32.011673,35.191989
RAWB01,39017,32.011673,35.191989
RAWB04,39041,32.012077,35.187956
RAWB04,39042,32.012077,35.187956
RAWB04,39046,32.012077,35.187956
RAWB04,39047,32.012077,35.187956
RAWB11,39110,32.012339,35.189997
RAWB11,39111,32.012339,35.189997
RAWB11,39112,32.012339,35.189997
RAWB11,39113,32.012339,35.189997
RAWB11,39114,32.012339,35.189997
RAWB11,39115,32.012339,35.189997
RAWB11,39116,32.012339,35.189997
RAWB11,39117,32.012339,35.189997
RAWB11,39118,32.012339,35.189997
RAWB11,39119,32.012339,35.189997
WBR004,40041,32.028078,35.443614
WBR004,40042,32.028078,35.443614
WBR004,40043,32.028078,35.443614
WBR004,40046,32.028078,35.443614
WBR004,40047,32.028078,35.443614
WBR004,40048,32.028078,35.443614
WBR008,40081,32.111111,35.254167
WBR008,40082,32.111111,35.254167
WBR008,40083,32.111111,35.254167
WBR008,40086,32.111111,35.254167
WBR008,40087,32.111111,35.254167
WBR008,40088,32.111111,35.254167
WBR011,40110,32.213611,35.17
WBR011,40111,32.213611,35.17
WBR011,40112,32.213611,35.17
WBR011,40113,32.213611,35.17
WBR011,40114,32.213611,35.17
WBR011,40115,32.213611,35.17
WBR011,40116,32.213611,35.17
WBR011,40117,32.213611,35.17
WBR011,40118,32.213611,35.17
WBR011,40119,32.213611,35.17
WBR014,40141,32.150833,35.273889
WBR014,40142,32.150833,35.273889
WBR014,40143,32.150833,35.273889
WBR014,40144,32.150833,35.273889
WBR014,40146,32.150833,35.273889
WBR014,40147,32.150833,35.273889
WBR014,40148,32.150833,35.273889
WBR014,40149,32.150833,35.273889
WBR015,40150,32.1771,35.0625
WBR015,40151,32.1771,35.0625
WBR015,40152,32.1771,35.0625
WBR015,40153,32.1771,35.0625
WBR015,40154,32.1771,35.0625
WBR015,40155,32.1771,35.0625
WBR015,40156,32.1771,35.0625
WBR015,40157,32.1771,35.0625
WBR015,40158,32.1771,35.0625
WBR015,40159,32.1771,35.0625
WBR028,40281,32.068581,35.223328
WBR028,40282,32.068581,35.223328
WBR028,40283,32.068581,35.223328
WBR028,40284,32.068581,35.223328
WBR028,40286,32.068581,35.223328
WBR028,40287,32.068581,35.223328
WBR028,40288,32.068581,35.223328
WBR028,40289,32.068581,35.223328
WBR029,40291,32.263056,35.325
WBR029,40292,32.263056,35.325
WBR029,40293,32.263056,35.325
WBR029,40296,32.263056,35.325
WBR029,40297,32.263056,35.325
WBR029,40298,32.263056,35.325
WBR040,40401,31.996997,35.197747
WBR040,40402,31.996997,35.197747
WBR040,40403,31.996997,35.197747
WBR040,40406,31.996997,35.197747
WBR040,40407,31.996997,35.197747
WBR040,40408,31.996997,35.197747
WBR043,40431,32.119444,35.157222
WBR043,40432,32.119444,35.157222
WBR043,40433,32.119444,35.157222
WBR043,40434,32.119444,35.157222
WBR043,40436,32.119444,35.157222
WBR043,40437,32.119444,35.157222
WBR043,40438,32.119444,35.157222
WBR043,40439,32.119444,35.157222
WBR044,40440,32.12,35.098889
WBR044,40441,32.12,35.098889
WBR044,40442,32.12,35.098889
WBR044,40443,32.12,35.098889
WBR044,40444,32.12,35.098889
WBR044,40445,32.12,35.098889
WBR044,40446,32.12,35.098889
WBR044,40447,32.12,35.098889
WBR044,40448,32.12,35.098889
WBR044,40449,32.12,35.098889
WBR045,40451,32.016333,35.124414
WBR045,40452,32.016333,35.124414
WBR045,40453,32.016333,35.124414
WBR045,40456,32.016333,35.124414
WBR045,40457,32.016333,35.124414
WBR045,40458,32.016333,35.124414
WBR046,40461,32.013606,35.071275
WBR046,40462,32.013606,35.071275
WBR046,40463,32.013606,35.071275
WBR046,40464,32.013606,35.071275
WBR046,40466,32.013606,35.071275
WBR046,40467,32.013606,35.071275
WBR046,40468,32.013606,35.071275
WBR046,40469,32.013606,35.071275
WBR051,40511,32.261389,35.269444
WBR051,40512,32.261389,35.269444
WBR051,40513,32.261389,35.269444
WBR051,40514,32.261389,35.269444
WBR051,40516,32.261389,35.269444
WBR051,40517,32.261389,35.269444
WBR051,40518,32.261389,35.269444
WBR051,40519,32.261389,35.269444
WBR053,40531,32.082222,35.363056
WBR053,40532,32.082222,35.363056
WBR053,40533,32.082222,35.363056
WBR053,40536,32.082222,35.363056
WBR053,40537,32.082222,35.363056
WBR053,40538,32.082222,35.363056
WBR054,40541,32.020447,35.34155
WBR054,40542,32.020447,35.34155
WBR054,40543,32.020447,35.34155
WBR054,40546,32.020447,35.34155
WBR054,40547,32.020447,35.34155
WBR054,40548,32.020447,35.34155
WBR055,40550,31.928072,35.299973
WBR055,40551,31.928072,35.299973
WBR055,40552,31.928072,35.299973
WBR055,40553,31.928072,35.299973
WBR055,40554,31.928072,35.299973
WBR055,40555,31.928072,35.299973
WBR055,40556,31.928072,35.299973
WBR055,40557,31.928072,35.299973
WBR055,40558,31.928072,35.299973
WBR055,40559,31.928072,35.299973
WBR059,40591,32.066944,35.085
WBR059,40592,32.066944,35.085
WBR059,40593,32.066944,35.085
WBR059,40594,32.066944,35.085
WBR059,40596,32.066944,35.085
WBR059,40597,32.066944,35.085
WBR059,40598,32.066944,35.085
WBR059,40599,32.066944,35.085
WBR066,40661,32.186944,35.248056
WBR066,40662,32.186944,35.248056
WBR066,40663,32.186944,35.248056
WBR066,40666,32.186944,35.248056
WBR066,40667,32.186944,35.248056
WBR066,40668,32.186944,35.248056
WBR067,40671,32.131389,35.2125
WBR067,40672,32.131389,35.2125
WBR067,40673,32.131389,35.2125
WBR067,40674,32.131389,35.2125
WBR067,40676,32.131389,35.2125
WBR067,40677,32.131389,35.2125
WBR067,40678,32.131389,35.2125
WBR067,40679,32.131389,35.2125
WBR068,40681,32.101667,35.323144
WBR068,40682,32.101667,35.323144
WBR068,40683,32.101667,35.323144
WBR068,40686,32.101667,35.323144
WBR068,40687,32.101667,35.323144
WBR068,40688,32.101667,35.323144
WBR069,40690,32.181667,35.335833
WBR069,40691,32.181667,35.335833
WBR069,40692,32.181667,35.335833
WBR069,40693,32.181667,35.335833
WBR069,40694,32.181667,35.335833
WBR069,40695,32.181667,35.335833
WBR069,40696,32.181667,35.335833
WBR069,40697,32.181667,35.335833
WBR069,40698,32.181667,35.335833
WBR069,40699,32.181667,35.335833
WBR069,60691,32.181667,35.335833
WBR069,60692,32.181667,35.335833
WBR070,40701,32.075833,35.181389
WBR070,40702,32.075833,35.181389
WBR070,40703,32.075833,35.181389
WBR070,40706,32.075833,35.181389
WBR070,40707,32.075833,35.181389
WBR070,40708,32.075833,35.181389
WBR073,40730,31.996775,35.279544
WBR073,40731,31.996775,35.279544
WBR073,40732,31.996775,35.279544
WBR073,40733,31.996775,35.279544
WBR073,40734,31.996775,35.279544
WBR073,40735,31.996775,35.279544
WBR073,40736,31.996775,35.279544
WBR073,40737,31.996775,35.279544
WBR073,40738,31.996775,35.279544
WBR073,40739,31.996775,35.279544
WBR090,40900,32.278056,35.2025
WBR090,40901,32.278056,35.2025
WBR090,40902,32.278056,35.2025
WBR090,40903,32.278056,35.2025
WBR090,40904,32.278056,35.2025
WBR090,40905,32.278056,35.2025
WBR090,40906,32.278056,35.2025
WBR090,40907,32.278056,35.2025
WBR090,40908,32.278056,35.2025
WBR090,40909,32.278056,35.2025
WBR093,40931,32.240556,35.064167
WBR093,40932,32.240556,35.064167
WBR093,40933,32.240556,35.064167
WBR093,40934,32.240556,35.064167
WBR093,40936,32.240556,35.064167
WBR093,40937,32.240556,35.064167
WBR093,40938,32.240556,35.064167
WBR093,40939,32.240556,35.064167
WBR095,40951,32.161944,34.984444
WBR095,40952,32.161944,34.984444
WBR095,40953,32.161944,34.984444
WBR095,40954,32.161944,34.984444
WBR095,40956,32.161944,34.984444
WBR095,40957,32.161944,34.984444
WBR095,40958,32.161944,34.984444
WBR095,40959,32.161944,34.984444
WBR096,40961,32.153333,35.045278
WBR096,40962,32.153333,35.045278
WBR096,40963,32.153333,35.045278
WBR096,40964,32.153333,35.045278
WBR096,40966,32.153333,35.045278
WBR096,40967,32.153333,35.045278
WBR096,40968,32.153333,35.045278
WBR096,40969,32.153333,35.045278
WBR100,41001,32.130556,35.140556
WBR100,41002,32.130556,35.140556
WBR100,41003,32.130556,35.140556
WBR100,41006,32.130556,35.140556
WBR100,41007,32.130556,35.140556
WBR100,41008,32.130556,35.140556
WBR106,41061,32.013942,35.303581
WBR106,41062,32.013942,35.303581
WBR106,41063,32.013942,35.303581
WBR106,41064,32.013942,35.303581
WBR106,41066,32.013942,35.303581
WBR106,41067,32.013942,35.303581
WBR106,41068,32.013942,35.303581
WBR106,41069,32.013942,35.303581
WBR109,41091,32.111111,35.083889
WBR109,41092,32.111111,35.083889
WBR109,41093,32.111111,35.083889
WBR109,41096,32.111111,35.083889
WBR109,41097,32.111111,35.083889
WBR109,41098,32.111111,35.083889
WBR110,41101,32.2015,35.0327
WBR110,41102,32.2015,35.0327
WBR110,41103,32.2015,35.0327
WBR110,41104,32.2015,35.0327
WBR110,41106,32.2015,35.0327
WBR110,41107,32.2015,35.0327
WBR110,41108,32.2015,35.0327
WBR110,41109,32.2015,35.0327
WBR111,41111,32.206667,35.115556
WBR111,41112,32.206667,35.115556
WBR111,41113,32.206667,35.115556
WBR111,41114,32.206667,35.115556
WBR111,41116,32.206667,35.115556
WBR111,41117,32.206667,35.115556
WBR111,41118,32.206667,35.115556
WBR111,41119,32.206667,35.115556
WBR117,41170,31.982442,35.258525
WBR117,41171,31.982442,35.258525
WBR117,41172,31.982442,35.258525
WBR117,41173,31.982442,35.258525
WBR117,41174,31.982442,35.258525
WBR117,41175,31.982442,35.258525
WBR117,41176,31.982442,35.258525
WBR117,41177,31.982442,35.258525
WBR117,41178,31.982442,35.258525
WBR117,41179,31.982442,35.258525
WBR118,41181,31.993233,35.151933
WBR118,41182,31.993233,35.151933
WBR118,41183,31.993233,35.151933
WBR118,41184,31.993233,35.151933
WBR118,41186,31.993233,35.151933
WBR118,41187,31.993233,35.151933
WBR118,41188,31.993233,35.151933
WBR118,41189,31.993233,35.151933
WBR119,41191,32.023,35.278056
WBR119,41192,32.023,35.278056
WBR119,41193,32.023,35.278056
WBR119,41194,32.023,35.278056
WBR119,41196,32.023,35.278056
WBR119,41197,32.023,35.278056
WBR119,41198,32.023,35.278056
WBR119,41199,32.023,35.278056
WBR125,41251,32.083889,35.310278
WBR125,41252,32.083889,35.310278
WBR125,41253,32.083889,35.310278
WBR125,41254,32.083889,35.310278
WBR125,41256,32.083889,35.310278
WBR125,41257,32.083889,35.310278
WBR125,41258,32.083889,35.310278
WBR125,41259,32.083889,35.310278
WBR127,41271,32.035287,35.106838
WBR127,41272,32.035287,35.106838
WBR127,41273,32.035287,35.106838
WBR127,41276,32.035287,35.106838
WBR127,41277,32.035287,35.106838
WBR127,41278,32.035287,35.106838
WBR129,41290,32.041167,35.183169
WBR129,41291,32.041167,35.183169
WBR129,41292,32.041167,35.183169
WBR129,41293,32.041167,35.183169
WBR129,41294,32.041167,35.183169
WBR129,41295,32.041167,35.183169
WBR129,41296,32.041167,35.183169
WBR129,41297,32.041167,35.183169
WBR129,41298,32.041167,35.183169
WBR129,41299,32.041167,35.183169
WBR144,41441,32.126111,35.307778
WBR144,41442,32.126111,35.307778
WBR144,41443,32.126111,35.307778
WBR144,41446,32.126111,35.307778
WBR144,41447,32.126111,35.307778
WBR144,41448,32.126111,35.307778
WBR145,41451,32.143056,35.223889
WBR145,41452,32.143056,35.223889
WBR145,41453,32.143056,35.223889
WBR145,41454,32.143056,35.223889
WBR145,41456,32.143056,35.223889
WBR145,41457,32.143056,35.223889
WBR145,41458,32.143056,35.223889
WBR145,41459,32.143056,35.223889
WBR147,41470,32.196111,35.196944
WBR147,41471,32.196111,35.196944
WBR147,41472,32.196111,35.196944
WBR147,41473,32.196111,35.196944
WBR147,41474,32.196111,35.196944
WBR147,41475,32.196111,35.196944
WBR147,41476,32.196111,35.196944
WBR147,41477,32.196111,35.196944
WBR147,41478,32.196111,35.196944
WBR147,41479,32.196111,35.196944
WBR147,61471,32.196111,35.196944
WBR147,61472,32.196111,35.196944
WBR148,41481,32.093611,35.036944
WBR148,41482,32.093611,35.036944
WBR148,41483,32.093611,35.036944
WBR148,41484,32.093611,35.036944
WBR148,41486,32.093611,35.036944
WBR148,41487,32.093611,35.036944
WBR148,41488,32.093611,35.036944
WBR148,41489,32.093611,35.036944
WBR153,41531,32.084194,35.18066
WBR153,41532,32.084194,35.18066
WBR153,41533,32.084194,35.18066
WBR153,41534,32.084194,35.18066
WBR153,41536,32.084194,35.18066
WBR153,41537,32.084194,35.18066
WBR153,41538,32.084194,35.18066
WBR153,41539,32.084194,35.18066
WBR155,41550,31.945639,35.295572
WBR155,41551,31.945639,35.295572
WBR155,41552,31.945639,35.295572
WBR155,41553,31.945639,35.295572
WBR155,41554,31.945639,35.295572
WBR155,41555,31.945639,35.295572
WBR155,41556,31.945639,35.295572
WBR155,41557,31.945639,35.295572
WBR155,41558,31.945639,35.295572
WBR155,41559,31.945639,35.295572
WBR196,41961,32.251944,35.061667
WBR196,41962,32.251944,35.061667
WBR196,41963,32.251944,35.061667
WBR196,41964,32.251944,35.061667
WBR196,41966,32.251944,35.061667
WBR196,41967,32.251944,35.061667
WBR196,41968,32.251944,35.061667
WBR196,41969,32.251944,35.061667
WBR197,41971,32.223056,35.085833
WBR197,41972,32.223056,35.085833
WBR197,41973,32.223056,35.085833
WBR197,41974,32.223056,35.085833
WBR197,41976,32.223056,35.085833
WBR197,41977,32.223056,35.085833
WBR197,41978,32.223056,35.085833
WBR197,41979,32.223056,35.085833
WBR198,41981,32.149444,34.999444
WBR198,41982,32.149444,34.999444
WBR198,41983,32.149444,34.999444
WBR198,41986,32.149444,34.999444
WBR198,41987,32.149444,34.999444
WBR198,41988,32.149444,34.999444
WBR199,41991,32.225,35.045833
WBR199,41992,32.225,35.045833
WBR199,41993,32.225,35.045833
WBR199,41994,32.225,35.045833
WBR199,41996,32.225,35.045833
WBR199,41997,32.225,35.045833
WBR199,41998,32.225,35.045833
WBR199,41999,32.225,35.045833
WBR201,42011,32.025306,35.018167
WBR201,42012,32.025306,35.018167
WBR201,42013,32.025306,35.018167
WBR201,42014,32.025306,35.018167
WBR201,42016,32.025306,35.018167
